Information1.started,Information1.stopped,Space1.keys,Space1.rt,Space1.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,Information1_5.started,Information1_5.stopped,Space1_2.keys,Space1_2.rt,Space1_2.duration,Information2.started,Information2.stopped,Space2.keys,Space2.rt,Space2.duration,Consent.started,Consent.stopped,Space3.keys,Space3.rt,Space3.duration,ProlificID.started,ProlificID.stopped,Textbox1.text,Enter1.keys,Enter1.rt,Enter1.duration,prolificID,Intro1.started,Intro1.stopped,Space5.keys,Space5.rt,Space5.duration,Intro2.started,Intro2.stopped,Space6.keys,Space6.rt,Space6.duration,PracticeTrial.started,PracticeTrial.stopped,AesResp.response,AesResp.rt,ArtResp.response,ArtResp.rt,EndPrac.keys,EndPrac.rt,EndPrac.duration,Intro5.started,Intro5.stopped,Space7.keys,Space7.rt,Space7.duration,Trial1.started,Trial1.stopped,Question1,Response1,Question2,Response2,Slider1.response,Slider1.rt,Slider2.response,Slider2.rt,MoveOn.keys,MoveOn.rt,MoveOn.duration,ITI.started,ITI.stopped,All_trials1.thisRepN,All_trials1.thisTrialN,All_trials1.thisN,All_trials1.thisIndex,All_trials1.ran,videofile,triggers,startingtime,Attention1.started,Attention1.stopped,Question1AC1,Response1AC1,Question2AC1,Response2AC1,Slider1_2.response,Slider1_2.rt,Slider2_2.response,Slider2_2.rt,MoveOn_2.keys,MoveOn_2.rt,MoveOn_2.duration,Intro6.started,Intro6.stopped,Space8.keys,Space8.rt,Space8.duration,Trial2.started,Trial2.stopped,Slider3.response,Slider3.rt,MoveOn2.keys,MoveOn2.rt,MoveOn2.duration,All_trials2.thisRepN,All_trials2.thisTrialN,All_trials2.thisN,All_trials2.thisIndex,All_trials2.ran,Attention2.started,Attention2.stopped,Response1AC2,Slider3_2.response,Slider3_2.rt,MoveOn_3.keys,MoveOn_3.rt,MoveOn_3.duration,Intro7.started,Intro7.stopped,Space9.keys,Space9.rt,Space9.duration,Trial3.started,Trial3.stopped,Question4,Response4,Question5,Response5,Slider4.response,Slider4.rt,Slider5.response,Slider5.rt,MoveOn3.keys,MoveOn3.rt,MoveOn3.duration,All_trials3.thisRepN,All_trials3.thisTrialN,All_trials3.thisN,All_trials3.thisIndex,All_trials3.ran,Attention3.started,Attention3.stopped,Question1AC3,Response1AC3,Question2AC3,Response2AC3,Slider1_3.response,Slider1_3.rt,Slider2_3.response,Slider2_3.rt,MoveOn_4.keys,MoveOn_4.rt,MoveOn_4.duration,Outro.started,Outro.stopped,Space10.keys,Space10.rt,Space10.duration
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,346.4937,358.3267,How much ARTISTIC SKILL was involved in the movements you just watched?,89,How much did you LIKE the movements you just watched?,63,89,11.1766,63,10.5425,space,5.7852,,358.327,360.3262,0,21,21,7,1,stimuli/MRes_Dance2_Part5_bw.mp4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,360.3264,372.7632,How much ARTISTIC SKILL was involved in the movements you just watched?,56,How much did you LIKE the movements you just watched?,29,56,10.3239,29,11.4688,space,6.3995,,372.7633,374.7639,0,22,22,9,1,stimuli/MRes_Dance2_Part8_bw.mp4,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,374.7649,385.5257,How much ARTISTIC SKILL was involved in the movements you just watched?,17,How much did you LIKE the movements you just watched?,22,17,10.2518,22,8.7143,space,4.7101,,385.5257,387.5255,0,23,23,28,1,stimuli/AI_new12_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,387.526,398.5584,How much did you LIKE the movements you just watched?,41,How much ARTISTIC SKILL was involved in the movements you just watched?,84,41,8.8073,84,9.9197,space,4.9938,,398.5585,400.5586,0,24,24,22,1,stimuli/AI_new3_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,400.5589,413.5252,How much did you LIKE the movements you just watched?,82,How much ARTISTIC SKILL was involved in the movements you just watched?,45,82,12.7503,45,11.2568,space,6.9032,,413.5253,415.5256,0,25,25,23,1,stimuli/AI_new5_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,415.5272,430.2208,How much ARTISTIC SKILL was involved in the movements you just watched?,15,How much did you LIKE the movements you just watched?,31,15,14.1715,31,13.377,space,8.6612,,430.2208,432.2204,0,26,26,21,1,stimuli/AI_new2_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,432.221,443.3865,How much did you LIKE the movements you just watched?,31,How much ARTISTIC SKILL was involved in the movements you just watched?,70,31,9.6573,70,10.7856,space,5.1545,,443.3866,445.3863,0,27,27,1,1,stimuli/MRes_Dance1_Part3_bw.mp4,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,445.3869,460.2247,How much ARTISTIC SKILL was involved in the movements you just watched?,81,How much did you LIKE the movements you just watched?,79,81,13.0357,79,11.5626,space,8.819,,460.2247,462.225,0,28,28,19,1,stimuli/AI_22_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,462.2261,491.6618,How much did you LIKE the movements you just watched?,81,How much ARTISTIC SKILL was involved in the movements you just watched?,57,81,27.792,57,28.9062,space,23.3917,,491.6619,493.6617,0,29,29,3,1,stimuli/MRes_Dance1_Part6_bw.mp4,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.6621,504.6674,How much ARTISTIC SKILL was involved in the movements you just watched?,0,How much did you LIKE the movements you just watched?,0,0,8.0893,0,9.7832,space,4.9326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.6676,506.0658,space,0.3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.77,517.7697,,,,,,stimuli/AI_new8_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,506.0707,515.7698,42,9.1814,space,3.6602,,0,0,0,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.6697,528.6696,,,,,,stimuli/AI_18_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,517.77,526.6696,59,8.6908,space,2.8791,,0,1,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6368,539.6367,,,,,,stimuli/MRes_Dance1_Part1_bw.mp4,1,7,,,,,,,,,,,,,,,,,,,528.6699,537.6365,59,8.332,space,2.9313,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.6361,552.6363,,,,,,stimuli/AI_12_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,539.6376,550.6361,51,10.702,space,4.9633,,0,3,3,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.1359,562.1358,,,,,,stimuli/MRes_Dance1_Part6_bw.mp4,1,6,,,,,,,,,,,,,,,,,,,552.6369,560.1358,39,7.2431,space,1.4367,,0,4,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.5026,572.5024,,,,,,stimuli/MRes_Dance1_Part7_bw.mp4,1,6,,,,,,,,,,,,,,,,,,,562.1361,570.5025,35,7.5245,space,2.3356,,0,5,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.1025,584.1027,,,,,,stimuli/MRes_Dance2_Part2_bw.mp4,1,8,,,,,,,,,,,,,,,,,,,572.5027,582.1024,25,9.3569,space,3.5663,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.5315,594.5313,,,,,,stimuli/AI_new13_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,584.1033,592.5314,23,8.2093,space,2.3817,,0,7,7,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.7979,604.7992,,,,,,stimuli/AI_8_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,594.5316,602.7978,18,7.9864,space,2.2077,,0,8,8,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.4024,631.4011,,,,,,stimuli/AI_new11_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,604.7999,629.4021,18,24.246,space,18.575,,0,9,9,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.1351,641.1353,,,,,,stimuli/MRes_Dance2_Part6_bw.mp4,1,6,,,,,,,,,,,,,,,,,,,631.4014,639.1349,51,7.2659,space,1.7161,,0,10,10,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.3349,651.3343,,,,,,stimuli/AI_20_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,641.1362,649.3348,72,8.0308,space,2.1339,,0,11,11,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.6672,661.6679,,,,,,stimuli/AI_7_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,651.3346,659.6671,66,8.0746,space,2.303,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.997,675.9973,,,,,,stimuli/AI_new3_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,661.6682,673.9969,73,12.0227,space,6.2889,,0,13,13,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2963,686.2973,,,,,,stimuli/AI_new2_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,675.9978,684.2963,60,8.0471,space,2.244,,0,14,14,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.6959,696.6958,,,,,,stimuli/AI_new5_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,686.298,694.6958,34,8.2527,space,2.3383,,0,15,15,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0625,714.0631,,,,,,stimuli/MRes_Dance2_Part5_bw.mp4,1,9,,,,,,,,,,,,,,,,,,,696.6961,712.0624,28,15.1662,space,9.345,,0,16,16,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.2632,724.263,,,,,,stimuli/AI_5_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,714.0659,722.2631,12,7.9875,space,2.1479,,0,17,17,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.763,737.7627,,,,,,stimuli/AI_22_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,724.2633,735.7629,18,11.3648,space,5.4411,,0,18,18,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0961,747.0964,,,,,,stimuli/MRes_Dance2_Part1_bw.mp4,1,6,,,,,,,,,,,,,,,,,,,737.763,745.0961,34,7.0282,space,1.2818,,0,19,19,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.9627,756.9625,,,,,,stimuli/AI_14_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,747.0971,754.9626,59,7.7692,space,1.8272,,0,20,20,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.0968,767.0958,,,,,,stimuli/AI_new9_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,756.9628,765.0966,70,7.6987,space,2.1018,,0,21,21,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.7626,776.7628,,,,,,stimuli/MRes_Dance2_Part8_bw.mp4,1,7,,,,,,,,,,,,,,,,,,,767.096,774.7625,45,7.5026,space,1.6149,,0,22,22,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.6297,786.6289,,,,,,stimuli/AI_new12_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,776.7636,784.6294,28,7.5928,space,1.8073,,0,23,23,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.6289,796.6288,,,,,,stimuli/MRes_Dance1_Part4_bw.mp4,1,6,,,,,,,,,,,,,,,,,,,786.6292,794.6288,35,7.8019,space,1.9619,,0,24,24,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.9997,806.9994,,,,,,stimuli/AI_new1_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,796.6297,804.9997,57,8.1397,space,2.3305,,0,25,25,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.2661,817.2665,,,,,,stimuli/AI_16_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,806.9997,815.266,76,7.9777,space,2.2393,,0,26,26,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.3661,827.3654,,,,,,stimuli/AI_4_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,817.2675,825.366,51,7.9551,space,2.0545,,0,27,27,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.5326,837.532,,,,,,stimuli/AI_new6_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,827.3656,835.5325,35,8.0375,space,2.1543,,0,28,28,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.3991,847.4,,,,,,stimuli/MRes_Dance1_Part3_bw.mp4,1,7,,,,,,,,,,,,,,,,,,,837.5323,845.399,30,7.5827,space,1.8332,,0,29,29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.401,857.5319,50,50,9.0338,space,4.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.532,858.9989,space,0.4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.099,870.0986,,,,,,stimuli/AI_15_bw_LUM.mp4,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.0023,868.099,How much did you LIKE the movements you just watched?,69,How much ARTISTIC SKILL was involved in the movements you just watched?,28,69,8.7993,28,8.2495,space,3.0584,,0,0,0,25,1,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.7611,880.757,,,,,,stimuli/AI_new1_bw_LUM.mp4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.099,878.7611,How much did you LIKE the movements you just watched?,58,How much ARTISTIC SKILL was involved in the movements you just watched?,66,58,7.6696,66,8.3496,space,2.6181,,0,1,1,32,1,,,,,,,,,,,,,,,,,,
,,,,,527982,001,2026-06-16_15h23.37.011,AIDance_3Blocks_AI2026_v5,2026.1.2,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.0569,893.0565,,,,,,stimuli/MRes_Dance2_Part5_bw.mp4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.7577,891.0568,How much ARTISTIC SKILL was involved in the movements you just watched?,34,How much did you LIKE the movements you just watched?,75,34,10.1425,75,9.4698,space,4.2847,,0,2,2,12,1,,,,,,,,,,,,,,,,,,
